method,benchmark,metric,stratum,N,estimate,coverage
evidence30__all__plain__equal,prm,within_auc,depth=11+,3108,0.7034091122054518,3108
evidence__all__position__equal,pb,sla,pb_gsm8k_q4,207,0.391304347826087,400
evidence__all__position__equal,pb,tol1,pb_gsm8k_q4,207,0.6570048309178744,400
evidence__all__position__equal,pb,early,pb_gsm8k_q4,207,0.19806763285024154,400
evidence__all__position__equal,pb,late,pb_gsm8k_q4,207,0.4106280193236715,400
evidence__all__position__equal,pb,f1,pb_gsm8k_q4,207,0.38652525747915645,400
evidence__all__position__equal,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
evidence__all__position__equal,pb,gated_err_acc,pb_gsm8k_q4,207,0.3140096618357488,400
evidence__all__position__equal,pb,sla,pb_gsm8k_q8,207,0.37681159420289856,400
evidence__all__position__equal,pb,tol1,pb_gsm8k_q8,207,0.6328502415458938,400
evidence__all__position__equal,pb,early,pb_gsm8k_q8,207,0.22705314009661837,400
evidence__all__position__equal,pb,late,pb_gsm8k_q8,207,0.3961352657004831,400
evidence__all__position__equal,pb,f1,pb_gsm8k_q8,207,0.3797982321891495,400
evidence__all__position__equal,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
evidence__all__position__equal,pb,gated_err_acc,pb_gsm8k_q8,207,0.30917874396135264,400
evidence__all__position__equal,pb,sla,pb_math_q4,594,0.30303030303030304,1000
evidence__all__position__equal,pb,tol1,pb_math_q4,594,0.5589225589225589,1000
evidence__all__position__equal,pb,early,pb_math_q4,594,0.15824915824915825,1000
evidence__all__position__equal,pb,late,pb_math_q4,594,0.5387205387205387,1000
evidence__all__position__equal,pb,f1,pb_math_q4,594,0.35626637253550253,1000
evidence__all__position__equal,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
evidence__all__position__equal,pb,gated_err_acc,pb_math_q4,594,0.2558922558922559,1000
evidence__all__position__equal,pb,sla,pb_math_q8,594,0.28114478114478114,1000
evidence__all__position__equal,pb,tol1,pb_math_q8,594,0.5185185185185185,1000
evidence__all__position__equal,pb,early,pb_math_q8,594,0.2356902356902357,1000
evidence__all__position__equal,pb,late,pb_math_q8,594,0.4831649831649832,1000
evidence__all__position__equal,pb,f1,pb_math_q8,594,0.3383660680788067,1000
evidence__all__position__equal,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
evidence__all__position__equal,pb,gated_err_acc,pb_math_q8,594,0.23905723905723905,1000
evidence__all__position__equal,pb,sla,pb_olympiadbench_q4,661,0.26777609682299547,1000
evidence__all__position__equal,pb,tol1,pb_olympiadbench_q4,661,0.4886535552193646,1000
evidence__all__position__equal,pb,early,pb_olympiadbench_q4,661,0.2344931921331316,1000
evidence__all__position__equal,pb,late,pb_olympiadbench_q4,661,0.4977307110438729,1000
evidence__all__position__equal,pb,f1,pb_olympiadbench_q4,661,0.31251726691052145,1000
evidence__all__position__equal,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
evidence__all__position__equal,pb,gated_err_acc,pb_olympiadbench_q4,661,0.2118003025718608,1000
evidence__all__position__equal,pb,sla,pb_olympiadbench_q8,661,0.2526475037821483,1000
evidence__all__position__equal,pb,tol1,pb_olympiadbench_q8,661,0.481089258698941,1000
evidence__all__position__equal,pb,early,pb_olympiadbench_q8,661,0.2859304084720121,1000
evidence__all__position__equal,pb,late,pb_olympiadbench_q8,661,0.46142208774583965,1000
evidence__all__position__equal,pb,f1,pb_olympiadbench_q8,661,0.30060691820422963,1000
evidence__all__position__equal,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
evidence__all__position__equal,pb,gated_err_acc,pb_olympiadbench_q8,661,0.19969742813918306,1000
evidence__all__position__equal,pb,sla,pb_omnimath_q4,759,0.25559947299077734,1000
evidence__all__position__equal,pb,tol1,pb_omnimath_q4,759,0.5072463768115942,1000
evidence__all__position__equal,pb,early,pb_omnimath_q4,759,0.2028985507246377,1000
evidence__all__position__equal,pb,late,pb_omnimath_q4,759,0.541501976284585,1000
evidence__all__position__equal,pb,f1,pb_omnimath_q4,759,0.29550669388787515,1000
evidence__all__position__equal,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
evidence__all__position__equal,pb,gated_err_acc,pb_omnimath_q4,759,0.1857707509881423,1000
evidence__all__position__equal,pb,sla,pb_omnimath_q8,759,0.233201581027668,1000
evidence__all__position__equal,pb,tol1,pb_omnimath_q8,759,0.5072463768115942,1000
evidence__all__position__equal,pb,early,pb_omnimath_q8,759,0.28194993412384717,1000
evidence__all__position__equal,pb,late,pb_omnimath_q8,759,0.48484848484848486,1000
evidence__all__position__equal,pb,f1,pb_omnimath_q8,759,0.27052150045745654,1000
evidence__all__position__equal,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
evidence__all__position__equal,pb,gated_err_acc,pb_omnimath_q8,759,0.16600790513833993,1000
evidence__all__position__equal,pb,sla,macro8,4442,0.29518946010345737,6800
evidence__all__position__equal,pb,tol1,macro8,4442,0.5439414646807924,6800
evidence__all__position__equal,pb,early,macro8,4442,0.2280415315424853,6800
evidence__all__position__equal,pb,late,macro8,4442,0.47676900835405733,6800
evidence__all__position__equal,pb,f1,macro8,4442,0.33001353871783723,6800
evidence__all__position__equal,pb,sla,q4,2221,0.3044275551675407,3400
evidence__all__position__equal,pb,tol1,q4,2221,0.552956830467848,3400
evidence__all__position__equal,pb,early,q4,2221,0.19842713348929228,3400
evidence__all__position__equal,pb,late,q4,2221,0.49714531134316703,3400
evidence__all__position__equal,pb,f1,q4,2221,0.3377038977032639,3400
evidence__all__position__equal,pb,sla,q8,2221,0.285951365039374,3400
evidence__all__position__equal,pb,tol1,q8,2221,0.5349260988937369,3400
evidence__all__position__equal,pb,early,q8,2221,0.25765592959567835,3400
evidence__all__position__equal,pb,late,q8,2221,0.4563927053649477,3400
evidence__all__position__equal,pb,f1,q8,2221,0.3223231797324106,3400
evidence__all__position__equal,prm,within_auc,all,6030,0.7674245441705655,6969
evidence__all__position__equal,prm,step_auroc_mean_folds,all,94203,0.6482794206017071,6969
evidence__all__position__equal,prm,step_auprc_mean_folds,all,94203,0.2282636240835066,6969
evidence__all__position__equal,prm,prmscore_q80_raw,all,6211,0.5785315022532114,6969
evidence__all__position__equal,prm,within_auc,kind=single,1964,0.8371644726862968,1964
evidence__all__position__equal,prm,within_auc,kind=multi,4066,0.7337380661565724,4066
evidence__all__position__equal,pb,sla,depth=2-5,1312,0.3780487804878049,1312
evidence__all__position__equal,prm,within_auc,depth=2-5,395,0.7924050632911392,395
evidence__all__position__equal,pb,sla,depth=6-10,2308,0.26126516464471405,2308
evidence__all__position__equal,prm,within_auc,depth=6-10,2527,0.7835405713531951,2527
evidence__all__position__equal,pb,sla,depth=11+,822,0.14841849148418493,822
evidence__all__position__equal,prm,within_auc,depth=11+,3108,0.751146389169558,3108
evidence__all__position2__equal,pb,sla,pb_gsm8k_q4,207,0.391304347826087,400
evidence__all__position2__equal,pb,tol1,pb_gsm8k_q4,207,0.6666666666666666,400
evidence__all__position2__equal,pb,early,pb_gsm8k_q4,207,0.17391304347826086,400
evidence__all__position2__equal,pb,late,pb_gsm8k_q4,207,0.43478260869565216,400
evidence__all__position2__equal,pb,f1,pb_gsm8k_q4,207,0.38284357559125526,400
evidence__all__position2__equal,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
evidence__all__position2__equal,pb,gated_err_acc,pb_gsm8k_q4,207,0.30917874396135264,400
evidence__all__position2__equal,pb,sla,pb_gsm8k_q8,207,0.36231884057971014,400
evidence__all__position2__equal,pb,tol1,pb_gsm8k_q8,207,0.6328502415458938,400
evidence__all__position2__equal,pb,early,pb_gsm8k_q8,207,0.1932367149758454,400
evidence__all__position2__equal,pb,late,pb_gsm8k_q8,207,0.4444444444444444,400
evidence__all__position2__equal,pb,f1,pb_gsm8k_q8,207,0.376131221719457,400
evidence__all__position2__equal,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
evidence__all__position2__equal,pb,gated_err_acc,pb_gsm8k_q8,207,0.30434782608695654,400
evidence__all__position2__equal,pb,sla,pb_math_q4,594,0.29124579124579125,1000
evidence__all__position2__equal,pb,tol1,pb_math_q4,594,0.5505050505050505,1000
evidence__all__position2__equal,pb,early,pb_math_q4,594,0.16835016835016836,1000
evidence__all__position2__equal,pb,late,pb_math_q4,594,0.5404040404040404,1000
evidence__all__position2__equal,pb,f1,pb_math_q4,594,0.3446829336502832,1000
evidence__all__position2__equal,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_math_q4,594,0.2441077441077441,1000
evidence__all__position2__equal,pb,sla,pb_math_q8,594,0.2727272727272727,1000
evidence__all__position2__equal,pb,tol1,pb_math_q8,594,0.5202020202020202,1000
evidence__all__position2__equal,pb,early,pb_math_q8,594,0.21212121212121213,1000
evidence__all__position2__equal,pb,late,pb_math_q8,594,0.5151515151515151,1000
evidence__all__position2__equal,pb,f1,pb_math_q8,594,0.32464921595513263,1000
evidence__all__position2__equal,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_math_q8,594,0.2255892255892256,1000
evidence__all__position2__equal,pb,sla,pb_olympiadbench_q4,661,0.24659606656580937,1000
evidence__all__position2__equal,pb,tol1,pb_olympiadbench_q4,661,0.4826021180030257,1000
evidence__all__position2__equal,pb,early,pb_olympiadbench_q4,661,0.24508320726172467,1000
evidence__all__position2__equal,pb,late,pb_olympiadbench_q4,661,0.5083207261724659,1000
evidence__all__position2__equal,pb,f1,pb_olympiadbench_q4,661,0.28709983683633034,1000
evidence__all__position2__equal,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_olympiadbench_q4,661,0.18910741301059,1000
evidence__all__position2__equal,pb,sla,pb_olympiadbench_q8,661,0.22087745839636913,1000
evidence__all__position2__equal,pb,tol1,pb_olympiadbench_q8,661,0.4689863842662632,1000
evidence__all__position2__equal,pb,early,pb_olympiadbench_q8,661,0.27382753403933435,1000
evidence__all__position2__equal,pb,late,pb_olympiadbench_q8,661,0.5052950075642966,1000
evidence__all__position2__equal,pb,f1,pb_olympiadbench_q8,661,0.2594083769935939,1000
evidence__all__position2__equal,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_olympiadbench_q8,661,0.1649016641452345,1000
evidence__all__position2__equal,pb,sla,pb_omnimath_q4,759,0.24242424242424243,1000
evidence__all__position2__equal,pb,tol1,pb_omnimath_q4,759,0.48221343873517786,1000
evidence__all__position2__equal,pb,early,pb_omnimath_q4,759,0.1844532279314888,1000
evidence__all__position2__equal,pb,late,pb_omnimath_q4,759,0.5731225296442688,1000
evidence__all__position2__equal,pb,f1,pb_omnimath_q4,759,0.28201487944723036,1000
evidence__all__position2__equal,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_omnimath_q4,759,0.17523056653491437,1000
evidence__all__position2__equal,pb,sla,pb_omnimath_q8,759,0.21739130434782608,1000
evidence__all__position2__equal,pb,tol1,pb_omnimath_q8,759,0.48353096179183136,1000
evidence__all__position2__equal,pb,early,pb_omnimath_q8,759,0.28194993412384717,1000
evidence__all__position2__equal,pb,late,pb_omnimath_q8,759,0.5006587615283268,1000
evidence__all__position2__equal,pb,f1,pb_omnimath_q8,759,0.2617100371747212,1000
evidence__all__position2__equal,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_omnimath_q8,759,0.15942028985507245,1000
evidence__all__position2__equal,pb,sla,macro8,4442,0.2806106655141385,6800
evidence__all__position2__equal,pb,tol1,macro8,4442,0.5359446102144911,6800
evidence__all__position2__equal,pb,early,macro8,4442,0.2166168802852352,6800
evidence__all__position2__equal,pb,late,macro8,4442,0.5027724542006263,6800
evidence__all__position2__equal,pb,f1,macro8,4442,0.31481750967100053,6800
evidence__all__position2__equal,pb,sla,q4,2221,0.2928926120154825,3400
evidence__all__position2__equal,pb,tol1,q4,2221,0.5454968184774802,3400
evidence__all__position2__equal,pb,early,q4,2221,0.19294991175541065,3400
evidence__all__position2__equal,pb,late,q4,2221,0.5141574762291068,3400
evidence__all__position2__equal,pb,f1,q4,2221,0.3241603063812748,3400
evidence__all__position2__equal,pb,sla,q8,2221,0.26832871901279454,3400
evidence__all__position2__equal,pb,tol1,q8,2221,0.5263924019515022,3400
evidence__all__position2__equal,pb,early,q8,2221,0.24028384881505976,3400
evidence__all__position2__equal,pb,late,q8,2221,0.49138743217214575,3400
evidence__all__position2__equal,pb,f1,q8,2221,0.3054747129607262,3400
evidence__all__position2__equal,prm,within_auc,all,6030,0.7695553964126172,6969
evidence__all__position2__equal,prm,step_auroc_mean_folds,all,94203,0.663500966065474,6969
evidence__all__position2__equal,prm,step_auprc_mean_folds,all,94203,0.24532626105255115,6969
evidence__all__position2__equal,prm,prmscore_q80_raw,all,6211,0.5885770464512139,6969
evidence__all__position2__equal,prm,within_auc,kind=single,1964,0.8347609827544836,1964
evidence__all__position2__equal,prm,within_auc,kind=multi,4066,0.7380591417211695,4066
evidence__all__position2__equal,pb,sla,depth=2-5,1312,0.36128048780487804,1312
evidence__all__position2__equal,prm,within_auc,depth=2-5,395,0.7953586497890295,395
evidence__all__position2__equal,pb,sla,depth=6-10,2308,0.2448006932409012,2308
evidence__all__position2__equal,prm,within_auc,depth=6-10,2527,0.7853050860233289,2527
evidence__all__position2__equal,pb,sla,depth=11+,822,0.13381995133819952,822
evidence__all__position2__equal,prm,within_auc,depth=11+,3108,0.7534705345303933,3108
