method,benchmark,metric,stratum,N,estimate,coverage
token_lsml,pb,gated_err_acc,pb_olympiadbench_q8,661,0.23751891074130105,1000
token_lsml,pb,sla,pb_omnimath_q4,759,0.3096179183135705,1000
token_lsml,pb,tol1,pb_omnimath_q4,759,0.5454545454545454,1000
token_lsml,pb,early,pb_omnimath_q4,759,0.2160737812911726,1000
token_lsml,pb,late,pb_omnimath_q4,759,0.4743083003952569,1000
token_lsml,pb,f1,pb_omnimath_q4,759,0.3372699680233064,1000
token_lsml,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
token_lsml,pb,gated_err_acc,pb_omnimath_q4,759,0.22002635046113306,1000
token_lsml,pb,sla,pb_omnimath_q8,759,0.30434782608695654,1000
token_lsml,pb,tol1,pb_omnimath_q8,759,0.5349143610013175,1000
token_lsml,pb,early,pb_omnimath_q8,759,0.17786561264822134,1000
token_lsml,pb,late,pb_omnimath_q8,759,0.5177865612648221,1000
token_lsml,pb,f1,pb_omnimath_q8,759,0.33972149455397765,1000
token_lsml,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
token_lsml,pb,gated_err_acc,pb_omnimath_q8,759,0.22134387351778656,1000
token_lsml,pb,sla,macro8,4442,0.3592368825176495,6800
token_lsml,pb,tol1,macro8,4442,0.5947898485391085,6800
token_lsml,pb,early,macro8,4442,0.21938084942919514,6800
token_lsml,pb,late,macro8,4442,0.4213822680531554,6800
token_lsml,pb,f1,macro8,4442,0.3732442704802602,6800
token_lsml,pb,sla,q4,2221,0.36049030394718745,3400
token_lsml,pb,tol1,q4,2221,0.5974247839175814,3400
token_lsml,pb,early,q4,2221,0.235392746558306,3400
token_lsml,pb,late,q4,2221,0.40411694949450655,3400
token_lsml,pb,f1,q4,2221,0.3749633655484891,3400
token_lsml,pb,sla,q8,2221,0.35798346108811147,3400
token_lsml,pb,tol1,q8,2221,0.5921549131606357,3400
token_lsml,pb,early,q8,2221,0.2033689523000843,3400
token_lsml,pb,late,q8,2221,0.43864758661180425,3400
token_lsml,pb,f1,q8,2221,0.3715251754120314,3400
token_lsml,prm,within_auc,all,6030,0.7531638360944568,6969
token_lsml,prm,step_auroc_mean_folds,all,94203,0.7191813102795485,6969
token_lsml,prm,step_auprc_mean_folds,all,94203,0.28053810812825203,6969
token_lsml,prm,prmscore_q80_raw,all,6211,0.6303722260272545,6969
token_lsml,prm,within_auc,kind=single,1964,0.8205790009959186,1964
token_lsml,prm,within_auc,kind=multi,4066,0.7206002886604995,4066
token_lsml,pb,sla,depth=2-5,1312,0.4321646341463415,1312
token_lsml,prm,within_auc,depth=2-5,395,0.7892405063291139,395
token_lsml,pb,sla,depth=6-10,2308,0.31802426343154244,2308
token_lsml,prm,within_auc,depth=6-10,2527,0.7695071324928864,2527
token_lsml,pb,sla,depth=11+,822,0.20802919708029197,822
token_lsml,prm,within_auc,depth=11+,3108,0.7352906717632082,3108
token_equal,pb,sla,pb_gsm8k_q4,207,0.4492753623188406,400
token_equal,pb,tol1,pb_gsm8k_q4,207,0.6956521739130435,400
token_equal,pb,early,pb_gsm8k_q4,207,0.23671497584541062,400
token_equal,pb,late,pb_gsm8k_q4,207,0.3140096618357488,400
token_equal,pb,f1,pb_gsm8k_q4,207,0.4243244021066567,400
token_equal,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
token_equal,pb,gated_err_acc,pb_gsm8k_q4,207,0.3671497584541063,400
token_equal,pb,sla,pb_gsm8k_q8,207,0.4106280193236715,400
token_equal,pb,tol1,pb_gsm8k_q8,207,0.6618357487922706,400
token_equal,pb,early,pb_gsm8k_q8,207,0.2318840579710145,400
token_equal,pb,late,pb_gsm8k_q8,207,0.357487922705314,400
token_equal,pb,f1,pb_gsm8k_q8,207,0.410914262013391,400
token_equal,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
token_equal,pb,gated_err_acc,pb_gsm8k_q8,207,0.3526570048309179,400
token_equal,pb,sla,pb_math_q4,594,0.30303030303030304,1000
token_equal,pb,tol1,pb_math_q4,594,0.5757575757575758,1000
token_equal,pb,early,pb_math_q4,594,0.18855218855218855,1000
token_equal,pb,late,pb_math_q4,594,0.5084175084175084,1000
token_equal,pb,f1,pb_math_q4,594,0.35626637253550253,1000
token_equal,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
token_equal,pb,gated_err_acc,pb_math_q4,594,0.2558922558922559,1000
token_equal,pb,sla,pb_math_q8,594,0.29797979797979796,1000
token_equal,pb,tol1,pb_math_q8,594,0.5454545454545454,1000
token_equal,pb,early,pb_math_q8,594,0.1447811447811448,1000
token_equal,pb,late,pb_math_q8,594,0.5572390572390572,1000
token_equal,pb,f1,pb_math_q8,594,0.3467120317957365,1000
token_equal,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
token_equal,pb,gated_err_acc,pb_math_q8,594,0.2474747474747475,1000
token_equal,pb,sla,pb_olympiadbench_q4,661,0.2753403933434191,1000
token_equal,pb,tol1,pb_olympiadbench_q4,661,0.5113464447806354,1000
token_equal,pb,early,pb_olympiadbench_q4,661,0.24357034795763993,1000
token_equal,pb,late,pb_olympiadbench_q4,661,0.481089258698941,1000
token_equal,pb,f1,pb_olympiadbench_q4,661,0.29402041150220304,1000
token_equal,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
token_equal,pb,gated_err_acc,pb_olympiadbench_q4,661,0.1951588502269289,1000
token_equal,pb,sla,pb_olympiadbench_q8,661,0.2980332829046899,1000
token_equal,pb,tol1,pb_olympiadbench_q8,661,0.5173978819969742,1000
token_equal,pb,early,pb_olympiadbench_q8,661,0.20121028744326777,1000
token_equal,pb,late,pb_olympiadbench_q8,661,0.5007564296520424,1000
token_equal,pb,f1,pb_olympiadbench_q8,661,0.320723097382448,1000
token_equal,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
token_equal,pb,gated_err_acc,pb_olympiadbench_q8,661,0.2178517397881997,1000
token_equal,pb,sla,pb_omnimath_q4,759,0.2951251646903821,1000
token_equal,pb,tol1,pb_omnimath_q4,759,0.5019762845849802,1000
token_equal,pb,early,pb_omnimath_q4,759,0.1712779973649539,1000
token_equal,pb,late,pb_omnimath_q4,759,0.5335968379446641,1000
token_equal,pb,f1,pb_omnimath_q4,759,0.32632775778603496,1000
token_equal,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
token_equal,pb,gated_err_acc,pb_omnimath_q4,759,0.21080368906455862,1000
token_equal,pb,sla,pb_omnimath_q8,759,0.2779973649538867,1000
token_equal,pb,tol1,pb_omnimath_q8,759,0.49670619235836627,1000
token_equal,pb,early,pb_omnimath_q8,759,0.14361001317523056,1000
token_equal,pb,late,pb_omnimath_q8,759,0.5783926218708827,1000
token_equal,pb,f1,pb_omnimath_q8,759,0.3110749761391354,1000
token_equal,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
token_equal,pb,gated_err_acc,pb_omnimath_q8,759,0.1976284584980237,1000
token_equal,pb,sla,macro8,4442,0.32592621106812386,6800
token_equal,pb,tol1,macro8,4442,0.5632658559547988,6800
token_equal,pb,early,macro8,4442,0.19520012663635633,6800
token_equal,pb,late,macro8,4442,0.4788736622955198,6800
token_equal,pb,f1,macro8,4442,0.3487954139076385,6800
token_equal,pb,sla,q4,2221,0.3306928058457362,3400
token_equal,pb,tol1,q4,2221,0.5711831197590587,3400
token_equal,pb,early,q4,2221,0.21002887743004822,3400
token_equal,pb,late,q4,2221,0.4592783167242156,3400
token_equal,pb,f1,q4,2221,0.35023473598259924,3400
token_equal,pb,sla,q8,2221,0.3211596162905115,3400
token_equal,pb,tol1,q8,2221,0.5553485921505391,3400
token_equal,pb,early,q8,2221,0.1803713758426644,3400
token_equal,pb,late,q8,2221,0.498469007866824,3400
token_equal,pb,f1,q8,2221,0.3473560918326777,3400
token_equal,prm,within_auc,all,6030,0.7311045454951502,6969
token_equal,prm,step_auroc_mean_folds,all,94203,0.6960133151959138,6969
token_equal,prm,step_auprc_mean_folds,all,94203,0.26160563040416684,6969
token_equal,prm,prmscore_q80_raw,all,6211,0.6169493668203978,6969
token_equal,prm,within_auc,kind=single,1964,0.8028503324403801,1964
token_equal,prm,within_auc,kind=multi,4066,0.69644917767409,4066
token_equal,pb,sla,depth=2-5,1312,0.3986280487804878,1312
token_equal,prm,within_auc,depth=2-5,395,0.7708860759493671,395
token_equal,pb,sla,depth=6-10,2308,0.29462738301559793,2308
token_equal,prm,within_auc,depth=6-10,2527,0.7463418414457195,2527
token_equal,pb,sla,depth=11+,822,0.17761557177615572,822
token_equal,prm,within_auc,depth=11+,3108,0.713659773488553,3108
evidence30__all__plain__equal,pb,sla,pb_gsm8k_q4,207,0.46859903381642515,400
evidence30__all__plain__equal,pb,tol1,pb_gsm8k_q4,207,0.6714975845410628,400
evidence30__all__plain__equal,pb,early,pb_gsm8k_q4,207,0.24154589371980675,400
evidence30__all__plain__equal,pb,late,pb_gsm8k_q4,207,0.2898550724637681,400
evidence30__all__plain__equal,pb,f1,pb_gsm8k_q4,207,0.43384476023325597,400
evidence30__all__plain__equal,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
evidence30__all__plain__equal,pb,gated_err_acc,pb_gsm8k_q4,207,0.38164251207729466,400
evidence30__all__plain__equal,pb,sla,pb_gsm8k_q8,207,0.4396135265700483,400
evidence30__all__plain__equal,pb,tol1,pb_gsm8k_q8,207,0.6618357487922706,400
evidence30__all__plain__equal,pb,early,pb_gsm8k_q8,207,0.24154589371980675,400
evidence30__all__plain__equal,pb,late,pb_gsm8k_q8,207,0.3188405797101449,400
evidence30__all__plain__equal,pb,f1,pb_gsm8k_q8,207,0.41417503755854707,400
evidence30__all__plain__equal,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
evidence30__all__plain__equal,pb,gated_err_acc,pb_gsm8k_q8,207,0.357487922705314,400
evidence30__all__plain__equal,pb,sla,pb_math_q4,594,0.34175084175084175,1000
evidence30__all__plain__equal,pb,tol1,pb_math_q4,594,0.6161616161616161,1000
evidence30__all__plain__equal,pb,early,pb_math_q4,594,0.22727272727272727,1000
evidence30__all__plain__equal,pb,late,pb_math_q4,594,0.43097643097643096,1000
evidence30__all__plain__equal,pb,f1,pb_math_q4,594,0.3906497622820919,1000
evidence30__all__plain__equal,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
evidence30__all__plain__equal,pb,gated_err_acc,pb_math_q4,594,0.29292929292929293,1000
evidence30__all__plain__equal,pb,sla,pb_math_q8,594,0.3451178451178451,1000
evidence30__all__plain__equal,pb,tol1,pb_math_q8,594,0.5942760942760943,1000
evidence30__all__plain__equal,pb,early,pb_math_q8,594,0.1835016835016835,1000
evidence30__all__plain__equal,pb,late,pb_math_q8,594,0.4713804713804714,1000
evidence30__all__plain__equal,pb,f1,pb_math_q8,594,0.38451601791250434,1000
evidence30__all__plain__equal,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
evidence30__all__plain__equal,pb,gated_err_acc,pb_math_q8,594,0.2878787878787879,1000
evidence30__all__plain__equal,pb,sla,pb_olympiadbench_q4,661,0.3010590015128593,1000
evidence30__all__plain__equal,pb,tol1,pb_olympiadbench_q4,661,0.5083207261724659,1000
evidence30__all__plain__equal,pb,early,pb_olympiadbench_q4,661,0.27382753403933435,1000
evidence30__all__plain__equal,pb,late,pb_olympiadbench_q4,661,0.42511346444780634,1000
evidence30__all__plain__equal,pb,f1,pb_olympiadbench_q4,661,0.3349844934527912,1000
evidence30__all__plain__equal,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
evidence30__all__plain__equal,pb,gated_err_acc,pb_olympiadbench_q4,661,0.2329803328290469,1000
evidence30__all__plain__equal,pb,sla,pb_olympiadbench_q8,661,0.3161875945537065,1000
evidence30__all__plain__equal,pb,tol1,pb_olympiadbench_q8,661,0.5279878971255674,1000
evidence30__all__plain__equal,pb,early,pb_olympiadbench_q8,661,0.2254160363086233,1000
evidence30__all__plain__equal,pb,late,pb_olympiadbench_q8,661,0.4583963691376702,1000
evidence30__all__plain__equal,pb,f1,pb_olympiadbench_q8,661,0.3599146063466301,1000
evidence30__all__plain__equal,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
evidence30__all__plain__equal,pb,gated_err_acc,pb_olympiadbench_q8,661,0.2556732223903177,1000
evidence30__all__plain__equal,pb,sla,pb_omnimath_q4,759,0.3069828722002635,1000
evidence30__all__plain__equal,pb,tol1,pb_omnimath_q4,759,0.5230566534914362,1000
evidence30__all__plain__equal,pb,early,pb_omnimath_q4,759,0.2015810276679842,1000
evidence30__all__plain__equal,pb,late,pb_omnimath_q4,759,0.4914361001317523,1000
evidence30__all__plain__equal,pb,f1,pb_omnimath_q4,759,0.32632775778603496,1000
evidence30__all__plain__equal,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
evidence30__all__plain__equal,pb,gated_err_acc,pb_omnimath_q4,759,0.21080368906455862,1000
evidence30__all__plain__equal,pb,sla,pb_omnimath_q8,759,0.2766798418972332,1000
evidence30__all__plain__equal,pb,tol1,pb_omnimath_q8,759,0.4927536231884058,1000
evidence30__all__plain__equal,pb,early,pb_omnimath_q8,759,0.16600790513833993,1000
evidence30__all__plain__equal,pb,late,pb_omnimath_q8,759,0.5573122529644269,1000
evidence30__all__plain__equal,pb,f1,pb_omnimath_q8,759,0.31270480953081337,1000
evidence30__all__plain__equal,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
evidence30__all__plain__equal,pb,gated_err_acc,pb_omnimath_q8,759,0.19894598155467721,1000
evidence30__all__plain__equal,pb,sla,macro8,4442,0.34949881967740287,6800
evidence30__all__plain__equal,pb,tol1,macro8,4442,0.574486242968615,6800
evidence30__all__plain__equal,pb,early,macro8,4442,0.22008733767103827,6800
evidence30__all__plain__equal,pb,late,macro8,4442,0.4304138426515589,6800
evidence30__all__plain__equal,pb,f1,macro8,4442,0.36963965563783363,6800
evidence30__all__plain__equal,pb,sla,q4,2221,0.3545979373200974,3400
evidence30__all__plain__equal,pb,tol1,q4,2221,0.5797591450916453,3400
evidence30__all__plain__equal,pb,early,q4,2221,0.23605679567496313,3400
evidence30__all__plain__equal,pb,late,q4,2221,0.40934526700493945,3400
evidence30__all__plain__equal,pb,f1,q4,2221,0.37145169343854356,3400
evidence30__all__plain__equal,pb,sla,q8,2221,0.34439970203470827,3400
evidence30__all__plain__equal,pb,tol1,q8,2221,0.5692133408455845,3400
evidence30__all__plain__equal,pb,early,q8,2221,0.20411787966711337,3400
evidence30__all__plain__equal,pb,late,q8,2221,0.45148241829817837,3400
evidence30__all__plain__equal,pb,f1,q8,2221,0.3678276178371237,3400
evidence30__all__plain__equal,prm,within_auc,all,6030,0.7117792461140758,6969
evidence30__all__plain__equal,prm,step_auroc_mean_folds,all,94203,0.6224737263047194,6969
evidence30__all__plain__equal,prm,step_auprc_mean_folds,all,94203,0.19234222666347084,6969
evidence30__all__plain__equal,prm,prmscore_q80_raw,all,6211,0.5590304900581191,6969
evidence30__all__plain__equal,prm,within_auc,kind=single,1964,0.7769293506111766,1964
evidence30__all__plain__equal,prm,within_auc,kind=multi,4066,0.6803097908183784,4066
evidence30__all__plain__equal,pb,sla,depth=2-5,1312,0.44664634146341464,1312
evidence30__all__plain__equal,prm,within_auc,depth=2-5,395,0.729957805907173,395
evidence30__all__plain__equal,pb,sla,depth=6-10,2308,0.3050259965337955,2308
evidence30__all__plain__equal,prm,within_auc,depth=6-10,2527,0.7192322912544519,2527
evidence30__all__plain__equal,pb,sla,depth=11+,822,0.19099756690997566,822
evidence30__all__plain__equal,prm,within_auc,depth=11+,3108,0.7034091122054518,3108
evidence__all__position__equal,pb,sla,pb_gsm8k_q4,207,0.391304347826087,400
evidence__all__position__equal,pb,tol1,pb_gsm8k_q4,207,0.6570048309178744,400
evidence__all__position__equal,pb,early,pb_gsm8k_q4,207,0.19806763285024154,400
evidence__all__position__equal,pb,late,pb_gsm8k_q4,207,0.4106280193236715,400
evidence__all__position__equal,pb,f1,pb_gsm8k_q4,207,0.38652525747915645,400
evidence__all__position__equal,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
evidence__all__position__equal,pb,gated_err_acc,pb_gsm8k_q4,207,0.3140096618357488,400
evidence__all__position__equal,pb,sla,pb_gsm8k_q8,207,0.37681159420289856,400
evidence__all__position__equal,pb,tol1,pb_gsm8k_q8,207,0.6328502415458938,400
evidence__all__position__equal,pb,early,pb_gsm8k_q8,207,0.22705314009661837,400
evidence__all__position__equal,pb,late,pb_gsm8k_q8,207,0.3961352657004831,400
evidence__all__position__equal,pb,f1,pb_gsm8k_q8,207,0.3797982321891495,400
evidence__all__position__equal,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
evidence__all__position__equal,pb,gated_err_acc,pb_gsm8k_q8,207,0.30917874396135264,400
evidence__all__position__equal,pb,sla,pb_math_q4,594,0.30303030303030304,1000
evidence__all__position__equal,pb,tol1,pb_math_q4,594,0.5589225589225589,1000
evidence__all__position__equal,pb,early,pb_math_q4,594,0.15824915824915825,1000
evidence__all__position__equal,pb,late,pb_math_q4,594,0.5387205387205387,1000
evidence__all__position__equal,pb,f1,pb_math_q4,594,0.35626637253550253,1000
evidence__all__position__equal,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
evidence__all__position__equal,pb,gated_err_acc,pb_math_q4,594,0.2558922558922559,1000
evidence__all__position__equal,pb,sla,pb_math_q8,594,0.28114478114478114,1000
evidence__all__position__equal,pb,tol1,pb_math_q8,594,0.5185185185185185,1000
evidence__all__position__equal,pb,early,pb_math_q8,594,0.2356902356902357,1000
evidence__all__position__equal,pb,late,pb_math_q8,594,0.4831649831649832,1000
evidence__all__position__equal,pb,f1,pb_math_q8,594,0.3383660680788067,1000
evidence__all__position__equal,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
evidence__all__position__equal,pb,gated_err_acc,pb_math_q8,594,0.23905723905723905,1000
evidence__all__position__equal,pb,sla,pb_olympiadbench_q4,661,0.26777609682299547,1000
evidence__all__position__equal,pb,tol1,pb_olympiadbench_q4,661,0.4886535552193646,1000
evidence__all__position__equal,pb,early,pb_olympiadbench_q4,661,0.2344931921331316,1000
evidence__all__position__equal,pb,late,pb_olympiadbench_q4,661,0.4977307110438729,1000
evidence__all__position__equal,pb,f1,pb_olympiadbench_q4,661,0.31251726691052145,1000
evidence__all__position__equal,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
evidence__all__position__equal,pb,gated_err_acc,pb_olympiadbench_q4,661,0.2118003025718608,1000
evidence__all__position__equal,pb,sla,pb_olympiadbench_q8,661,0.2526475037821483,1000
evidence__all__position__equal,pb,tol1,pb_olympiadbench_q8,661,0.481089258698941,1000
evidence__all__position__equal,pb,early,pb_olympiadbench_q8,661,0.2859304084720121,1000
evidence__all__position__equal,pb,late,pb_olympiadbench_q8,661,0.46142208774583965,1000
evidence__all__position__equal,pb,f1,pb_olympiadbench_q8,661,0.30060691820422963,1000
evidence__all__position__equal,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
evidence__all__position__equal,pb,gated_err_acc,pb_olympiadbench_q8,661,0.19969742813918306,1000
evidence__all__position__equal,pb,sla,pb_omnimath_q4,759,0.25559947299077734,1000
evidence__all__position__equal,pb,tol1,pb_omnimath_q4,759,0.5072463768115942,1000
evidence__all__position__equal,pb,early,pb_omnimath_q4,759,0.2028985507246377,1000
evidence__all__position__equal,pb,late,pb_omnimath_q4,759,0.541501976284585,1000
evidence__all__position__equal,pb,f1,pb_omnimath_q4,759,0.29550669388787515,1000
evidence__all__position__equal,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
evidence__all__position__equal,pb,gated_err_acc,pb_omnimath_q4,759,0.1857707509881423,1000
evidence__all__position__equal,pb,sla,pb_omnimath_q8,759,0.233201581027668,1000
evidence__all__position__equal,pb,tol1,pb_omnimath_q8,759,0.5072463768115942,1000
evidence__all__position__equal,pb,early,pb_omnimath_q8,759,0.28194993412384717,1000
evidence__all__position__equal,pb,late,pb_omnimath_q8,759,0.48484848484848486,1000
evidence__all__position__equal,pb,f1,pb_omnimath_q8,759,0.27052150045745654,1000
evidence__all__position__equal,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
evidence__all__position__equal,pb,gated_err_acc,pb_omnimath_q8,759,0.16600790513833993,1000
evidence__all__position__equal,pb,sla,macro8,4442,0.29518946010345737,6800
evidence__all__position__equal,pb,tol1,macro8,4442,0.5439414646807924,6800
evidence__all__position__equal,pb,early,macro8,4442,0.2280415315424853,6800
evidence__all__position__equal,pb,late,macro8,4442,0.47676900835405733,6800
evidence__all__position__equal,pb,f1,macro8,4442,0.33001353871783723,6800
evidence__all__position__equal,pb,sla,q4,2221,0.3044275551675407,3400
evidence__all__position__equal,pb,tol1,q4,2221,0.552956830467848,3400
evidence__all__position__equal,pb,early,q4,2221,0.19842713348929228,3400
evidence__all__position__equal,pb,late,q4,2221,0.49714531134316703,3400
evidence__all__position__equal,pb,f1,q4,2221,0.3377038977032639,3400
evidence__all__position__equal,pb,sla,q8,2221,0.285951365039374,3400
evidence__all__position__equal,pb,tol1,q8,2221,0.5349260988937369,3400
evidence__all__position__equal,pb,early,q8,2221,0.25765592959567835,3400
evidence__all__position__equal,pb,late,q8,2221,0.4563927053649477,3400
evidence__all__position__equal,pb,f1,q8,2221,0.3223231797324106,3400
evidence__all__position__equal,prm,within_auc,all,6030,0.7674245441705655,6969
evidence__all__position__equal,prm,step_auroc_mean_folds,all,94203,0.6482794206017071,6969
evidence__all__position__equal,prm,step_auprc_mean_folds,all,94203,0.2282636240835066,6969
evidence__all__position__equal,prm,prmscore_q80_raw,all,6211,0.5785315022532114,6969
evidence__all__position__equal,prm,within_auc,kind=single,1964,0.8371644726862968,1964
evidence__all__position__equal,prm,within_auc,kind=multi,4066,0.7337380661565724,4066
evidence__all__position__equal,pb,sla,depth=2-5,1312,0.3780487804878049,1312
evidence__all__position__equal,prm,within_auc,depth=2-5,395,0.7924050632911392,395
evidence__all__position__equal,pb,sla,depth=6-10,2308,0.26126516464471405,2308
evidence__all__position__equal,prm,within_auc,depth=6-10,2527,0.7835405713531951,2527
evidence__all__position__equal,pb,sla,depth=11+,822,0.14841849148418493,822
evidence__all__position__equal,prm,within_auc,depth=11+,3108,0.751146389169558,3108
evidence__all__position2__equal,pb,sla,pb_gsm8k_q4,207,0.391304347826087,400
evidence__all__position2__equal,pb,tol1,pb_gsm8k_q4,207,0.6666666666666666,400
evidence__all__position2__equal,pb,early,pb_gsm8k_q4,207,0.17391304347826086,400
evidence__all__position2__equal,pb,late,pb_gsm8k_q4,207,0.43478260869565216,400
evidence__all__position2__equal,pb,f1,pb_gsm8k_q4,207,0.38284357559125526,400
evidence__all__position2__equal,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
evidence__all__position2__equal,pb,gated_err_acc,pb_gsm8k_q4,207,0.30917874396135264,400
evidence__all__position2__equal,pb,sla,pb_gsm8k_q8,207,0.36231884057971014,400
evidence__all__position2__equal,pb,tol1,pb_gsm8k_q8,207,0.6328502415458938,400
evidence__all__position2__equal,pb,early,pb_gsm8k_q8,207,0.1932367149758454,400
evidence__all__position2__equal,pb,late,pb_gsm8k_q8,207,0.4444444444444444,400
evidence__all__position2__equal,pb,f1,pb_gsm8k_q8,207,0.376131221719457,400
evidence__all__position2__equal,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
evidence__all__position2__equal,pb,gated_err_acc,pb_gsm8k_q8,207,0.30434782608695654,400
evidence__all__position2__equal,pb,sla,pb_math_q4,594,0.29124579124579125,1000
evidence__all__position2__equal,pb,tol1,pb_math_q4,594,0.5505050505050505,1000
evidence__all__position2__equal,pb,early,pb_math_q4,594,0.16835016835016836,1000
evidence__all__position2__equal,pb,late,pb_math_q4,594,0.5404040404040404,1000
evidence__all__position2__equal,pb,f1,pb_math_q4,594,0.3446829336502832,1000
evidence__all__position2__equal,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_math_q4,594,0.2441077441077441,1000
evidence__all__position2__equal,pb,sla,pb_math_q8,594,0.2727272727272727,1000
evidence__all__position2__equal,pb,tol1,pb_math_q8,594,0.5202020202020202,1000
evidence__all__position2__equal,pb,early,pb_math_q8,594,0.21212121212121213,1000
evidence__all__position2__equal,pb,late,pb_math_q8,594,0.5151515151515151,1000
evidence__all__position2__equal,pb,f1,pb_math_q8,594,0.32464921595513263,1000
evidence__all__position2__equal,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_math_q8,594,0.2255892255892256,1000
evidence__all__position2__equal,pb,sla,pb_olympiadbench_q4,661,0.24659606656580937,1000
evidence__all__position2__equal,pb,tol1,pb_olympiadbench_q4,661,0.4826021180030257,1000
evidence__all__position2__equal,pb,early,pb_olympiadbench_q4,661,0.24508320726172467,1000
evidence__all__position2__equal,pb,late,pb_olympiadbench_q4,661,0.5083207261724659,1000
evidence__all__position2__equal,pb,f1,pb_olympiadbench_q4,661,0.28709983683633034,1000
evidence__all__position2__equal,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_olympiadbench_q4,661,0.18910741301059,1000
evidence__all__position2__equal,pb,sla,pb_olympiadbench_q8,661,0.22087745839636913,1000
evidence__all__position2__equal,pb,tol1,pb_olympiadbench_q8,661,0.4689863842662632,1000
evidence__all__position2__equal,pb,early,pb_olympiadbench_q8,661,0.27382753403933435,1000
evidence__all__position2__equal,pb,late,pb_olympiadbench_q8,661,0.5052950075642966,1000
evidence__all__position2__equal,pb,f1,pb_olympiadbench_q8,661,0.2594083769935939,1000
evidence__all__position2__equal,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_olympiadbench_q8,661,0.1649016641452345,1000
evidence__all__position2__equal,pb,sla,pb_omnimath_q4,759,0.24242424242424243,1000
evidence__all__position2__equal,pb,tol1,pb_omnimath_q4,759,0.48221343873517786,1000
evidence__all__position2__equal,pb,early,pb_omnimath_q4,759,0.1844532279314888,1000
evidence__all__position2__equal,pb,late,pb_omnimath_q4,759,0.5731225296442688,1000
evidence__all__position2__equal,pb,f1,pb_omnimath_q4,759,0.28201487944723036,1000
evidence__all__position2__equal,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_omnimath_q4,759,0.17523056653491437,1000
evidence__all__position2__equal,pb,sla,pb_omnimath_q8,759,0.21739130434782608,1000
evidence__all__position2__equal,pb,tol1,pb_omnimath_q8,759,0.48353096179183136,1000
evidence__all__position2__equal,pb,early,pb_omnimath_q8,759,0.28194993412384717,1000
evidence__all__position2__equal,pb,late,pb_omnimath_q8,759,0.5006587615283268,1000
evidence__all__position2__equal,pb,f1,pb_omnimath_q8,759,0.2617100371747212,1000
evidence__all__position2__equal,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_omnimath_q8,759,0.15942028985507245,1000
evidence__all__position2__equal,pb,sla,macro8,4442,0.2806106655141385,6800
evidence__all__position2__equal,pb,tol1,macro8,4442,0.5359446102144911,6800
evidence__all__position2__equal,pb,early,macro8,4442,0.2166168802852352,6800
evidence__all__position2__equal,pb,late,macro8,4442,0.5027724542006263,6800
evidence__all__position2__equal,pb,f1,macro8,4442,0.31481750967100053,6800
evidence__all__position2__equal,pb,sla,q4,2221,0.2928926120154825,3400
