cell,domain,family,feature_index,feature,graph_k,lambda,valid_operator,auroc,auprc,delta_pp,path_proxy,bootstrap_alignment,full_actuation,projected_effective_rank,full_duplicate_fallback,alignment_duplicate_0p9,operator_reproducibility,edge_mass_per_node,distance_from_ridge,alignment_duplicate_0p99,anisotropy,operator_duplicate_density,full_alignment,duplicate_density,rank_change_reproducibility,primary_proxy,stability_actuation_proxy
epr_triviaqa_mistral24b,QA,triviaqa,14,min_spilled,7,3.0,True,0.7460862978341376,0.8914927028542541,0.16552575468522512,0.013742489507045395,0.04661532997121974,0.012664628501637534,1.3818908112209398,0.0,0.048838789539966045,0.9773500454658895,10.930377232940966,0.4729124391873948,0.05517430879742765,0.6687991853137553,0.41804246864526845,0.058835860518911244,0.0,0.9676775562581175,0.01325454961159532,0.2843388563328559
epr_triviaqa_mistral24b,QA,triviaqa,15,epr_energy,7,3.0,True,0.7442486814050051,0.8779970660098596,-0.018235888228024244,0.5811876768676618,0.5913416515155359,0.056747078241162124,1.4957812647505013,0.0,0.5971073906299782,0.9629700955534943,11.193749791478837,0.4105446971813547,0.5957156115458366,0.5805978787142272,0.4109007958094157,0.5978509736742155,0.0,0.9982599339015151,0.5797846198544514,0.9804562529436829
epr_triviaqa_mistral24b,QA,triviaqa,16,min_energy,7,3.0,True,0.7436595219391764,0.8949009895886031,-0.07715183481089571,0.06241852132585959,0.6896756920138505,0.005419548232682728,1.9899848987749569,0.0,0.6907880577873492,0.9614157199147247,11.135168870861659,0.05016349455908375,0.6898989727325666,0.07094189434148519,0.4188097762550993,0.6913382750291873,0.0,0.9009478502408791,0.09027754735290222,0.13089854898219208
epr_triviaqa_mistral24b,QA,triviaqa,17,sw_var_peak_energy,7,3.0,True,0.7350605992593423,0.8940453772421476,-0.9370441027943044,0.3160716615050763,0.5470553745693225,0.027818618870918806,1.7901252554733142,0.0,0.5413954795768023,0.9640455757976412,11.183436623900803,0.24211593991912475,0.540991827659049,0.3424036459003357,0.3326590029154352,0.5385947134407727,0.0,0.992450658269859,0.33187290317942036,0.6066532175845859
epr_triviaqa_mistral24b,QA,triviaqa,18,cusum_max_energy,7,3.0,True,0.7162074963528222,0.8816535423483586,-2.8223543934463136,0.4118693614785028,0.42345067071667264,0.05683005697008358,1.4317313602266593,0.0,0.4137878998696008,0.9674548199188804,11.143510648922174,0.44548294113418163,0.4179634718143169,0.6300080171578148,0.37758131703731523,0.41870365685382255,0.0,0.9967554796709968,0.4158268107392776,0.9819958722358569
epr_triviaqa_mistral24b,QA,triviaqa,19,mean_top1_logprob,7,3.0,True,0.7445572887442486,0.8790627608646389,0.0126248456963296,0.6149184297926829,0.6331727929988911,0.05536755687284288,1.3454952966172875,0.0,0.6323002253336095,0.9507443239285137,11.156330594631129,0.49317414019097017,0.7282635127368058,0.6974535576697601,0.4818780232331055,0.6313418462141074,0.12,0.9983178405296644,0.6168627306864991,0.974240740453893
epr_triviaqa_mistral24b,QA,triviaqa,20,logprob_margin,7,3.0,True,0.7422988441252385,0.8739621349263514,-0.2132196162046851,0.5540005557304138,0.5572660593289587,0.06634667994326329,1.3798815252204866,0.0,0.5634804479407789,0.963741936156158,11.18316332169022,0.4740252077465184,0.5619235116888849,0.6703728777018503,0.4241889509753716,0.5609924371905398,0.0,0.9985415222927186,0.546670999994686,0.980987431125752
epr_triviaqa_mistral24b,QA,triviaqa,21,mean_logprob_entropy,7,3.0,True,0.7443328470429806,0.8783896945138663,-0.009819324430471177,0.6550689197495759,0.6746665660078156,0.06011290293303875,1.1738402331276556,0.0,0.5177958551888429,0.9457934343901324,11.162131153843896,0.5932155511058738,0.7272314293285677,0.8389334777845566,0.47641804190048903,0.6775811165023674,0.12,0.9985050797923355,0.6556355220168923,0.9717919266349079
epr_triviaqa_mistral24b,QA,triviaqa,22,varentropy,7,3.0,True,0.7443468746493098,0.8784083574981223,-0.008416563797553067,0.7047181982775196,0.7209143100967427,0.059184578403229944,1.364871906691132,0.0,0.6040240145910357,0.9532532089039812,11.186631915031198,0.48235825609359656,0.7213875413165743,0.6821575876901989,0.48433493084799256,0.7239147809714946,0.0,0.9983959040446223,0.7032976715795917,0.9755634778358236
epr_triviaqa_mistral24b,QA,triviaqa,23,renyi_entropy_2,7,3.0,True,0.7446133991695657,0.8789613283367625,0.018235888228035346,0.6465601879687096,0.6632099735499122,0.0573434878552851,1.2584512658109277,0.0,0.571018201640632,0.948217496341668,11.237113466134948,0.5427960144753537,0.6629414464147427,0.767629485273108,0.47981779530551644,0.6625246288959833,0.12,0.9984424889736893,0.6453072702665275,0.9730059800102849
epr_triviaqa_mistral24b,QA,triviaqa,24,topk_tail_mass,7,3.0,True,0.7464510155986983,0.8856801089930809,0.20199753114129582,0.6163646709597661,0.8663388028591334,0.03666622584216927,1.392237947808534,0.0,0.8205559338857591,0.9446150224257333,11.134593644698379,0.4671916354207526,0.869190342336493,0.6607087470392948,0.435410477301071,0.8701427699066882,0.0,0.9971387671701446,0.6740967984461107,0.7780983562336394
epr_triviaqa_mistral24b,QA,triviaqa,0,epr,15,0.3,True,0.7468578161822466,0.8869686566203947,0.24267758949612084,0.6301793192250156,0.6478620164318456,0.06177247751146792,1.218634559570072,0.0,0.6008496440522939,0.9482361667381972,11.156878632917872,0.5662071592075805,0.7016149938509056,0.8007378436641025,0.48316405900815207,0.654631847433126,0.12,0.998530472328025,0.6304075963186421,0.9730584296184932
epr_triviaqa_mistral24b,QA,triviaqa,1,trace_length,15,0.3,True,0.7466193468746494,0.8894138408329912,0.21883065873640195,0.5279404387348219,0.5430545014270918,0.05464149299478012,1.435948344342753,0.0,0.5543076761696573,0.9553110664216554,11.26659762280142,0.44317477484354306,0.5698126449537978,0.6267437770853813,0.4095565549809947,0.5712945115453805,0.0,0.9914785388987472,0.5285151991389085,0.9732268082669872
epr_triviaqa_mistral24b,QA,triviaqa,2,spectral_entropy,15,0.3,True,0.7416816294467512,0.8954771767730185,-0.274941084053415,0.23262532698924293,0.2886735027005849,0.03742859291413517,1.4792567666457668,0.0,0.25443942822195,0.9739156313855353,11.206721246928458,0.41954160716699096,0.28135246454930796,0.5933214308353638,0.41614053897715086,0.2892091691645396,0.0,0.9962842846774399,0.24207844398790987,0.8385890693923373
epr_triviaqa_mistral24b,QA,triviaqa,3,low_band_power,15,0.3,True,0.742705644708787,0.8951159948826258,-0.17253955784983788,0.06347348336932555,0.12000956910221651,0.026947342217243497,1.3956646922785405,0.0,0.11444768510467328,0.9764634344341073,11.140414331094668,0.4653004155450309,0.11285188461733917,0.6580341582416196,0.44955668400109633,0.10513073155066899,0.0,0.992655369317517,0.07089835463867417,0.5907725123009772
epr_triviaqa_mistral24b,QA,triviaqa,4,high_band_power,15,0.3,True,0.7428318931657503,0.8951251451773756,-0.15991471215350828,0.06617437477158405,0.12896260689859662,0.024629123978000263,1.4679290732416654,0.0,0.12887053325090972,0.9759573790611541,11.174738339414564,0.42571331192872497,0.138610090799424,0.6020495394123707,0.4371363601374321,0.12947920817379113,0.0,0.9923996067244072,0.07177597059021654,0.5565642035032219
epr_triviaqa_mistral24b,QA,triviaqa,5,hl_ratio,15,0.3,True,0.741288856469532,0.8955613934996254,-0.314218381775333,0.1499015403154044,0.17211532526114082,0.04473590722978107,1.3068278939418876,0.0,0.16406815418077814,0.9759431329902113,16.46955213896417,0.5149870914277573,0.1646607974210506,0.7283017291442074,0.43706726935993373,0.15743609667752861,0.0,0.9958075418466529,0.16967564304024726,0.985825305113348
epr_triviaqa_mistral24b,QA,triviaqa,6,dominant_freq,15,0.3,True,0.7449079789024801,0.8924475937916082,0.04769386151947108,0.06814957592205807,0.23169224583232462,0.020127527934011166,1.4625743278792114,0.0,0.2163758691716113,0.9723455056359873,11.170828891408418,0.42863263421138054,0.23189124773900827,0.6061780845774403,0.3850451065805929,0.22423729845594031,0.0,0.9692124158946493,0.07408649523753189,0.31976251501808217
epr_triviaqa_mistral24b,QA,triviaqa,7,spectral_centroid,15,0.3,True,0.7403770620581304,0.8955732585986836,-0.40539782291549864,0.1702661710882222,0.17309131151839316,0.049336040514364396,1.3113045264782042,0.0,0.16218281016859268,0.9742536520202643,11.152764730034336,0.5124445000177835,0.16399770859892138,0.7247059618886492,0.4356911342408427,0.1606914992337428,0.0,0.9959013531253769,0.17049806364047163,0.985018035537584
epr_triviaqa_mistral24b,QA,triviaqa,8,sw_var_peak,15,0.3,True,0.7436595219391764,0.8948105377884643,-0.07715183481089571,0.16628607912533813,0.8022315513565005,0.008448271838315946,1.87163559715929,0.0,0.7967973520470731,0.9516185330384486,11.118622923032193,0.18518109860761497,0.7977239908299828,0.2618856211460386,0.4480416751885185,0.7979984941946977,0.0,0.9120250721285148,0.13078942236935948,0.1630320100826332
epr_triviaqa_mistral24b,QA,triviaqa,9,hurst_exponent,15,0.3,True,0.7423128717315678,0.8950092440605821,-0.2118168555717559,0.06710357564286572,0.11216989831192634,0.029664895589421248,1.4223888516821952,0.0,0.1171556378526575,0.9771058568381814,11.090809168473294,0.45060251950360425,0.11924237373327422,0.6372481943214843,0.44265890210461994,0.11595929980159009,0.0,0.9953597042681354,0.07373661749924316,0.6573654662161997
epr_triviaqa_mistral24b,QA,triviaqa,10,cusum_max,15,0.3,True,0.7354814274492201,0.8940089663870401,-0.894961283806528,0.6664202653650605,0.6820505251892219,0.05961503055951,1.3832434396809712,0.0,0.676434304441147,0.9574378518855696,11.180224189531836,0.47216368479806176,0.680014559959341,0.6677402867014741,0.3570792606617263,0.6778639126745923,0.0,0.9971882796747743,0.666439035152357,0.9771109478545834
epr_triviaqa_mistral24b,QA,triviaqa,11,epr_spilled,15,0.3,True,0.746871843788576,0.889072023957477,0.24408035012906115,0.7163108814502572,0.7338391492271901,0.04920120007986703,1.5160540606261252,0.0,0.7073986952552493,0.9559189145470303,11.149421921635968,0.3995085546539993,0.7326426513385473,0.5649904162757586,0.46921108235646347,0.7333153683579526,0.0,0.9979764641316082,0.7167563580509765,0.976721341190091
epr_triviaqa_mistral24b,QA,triviaqa,12,sw_var_peak_spilled,15,0.3,True,0.7446695095948828,0.8938332165348685,0.023846930759741092,0.10838615879553577,0.6658038486713285,0.006747207895426057,1.9939065572171657,0.0,0.6659157036345279,0.9601910206063878,11.26065452838026,0.039089846944622995,0.668178315590388,0.05528139170017433,0.42261492366829634,0.6691225930709993,0.0,0.9277865378896405,0.09139647256743563,0.1372723704583948
epr_triviaqa_mistral24b,QA,triviaqa,13,cusum_max_spilled,15,0.3,True,0.7422006508809337,0.8951413077124596,-0.22303894063516738,0.44542630744656647,0.7229263499397423,0.024317953744544794,1.8381508429412345,0.0,0.7175519948901228,0.9578344634027941,11.2081834855322,0.20982133659513927,0.7191117795611519,0.29673217988809614,0.4230617628538889,0.7206240627995973,0.0,0.9909965331161825,0.37143982954816307,0.51380037479492
epr_triviaqa_mistral24b,QA,triviaqa,14,min_spilled,15,0.3,True,0.7446695095948828,0.8935733712324392,0.023846930759741092,0.011553273900189284,0.04661532997121974,0.012664628501637534,1.3818908112209398,0.0,0.048838789539966045,0.9773500454658895,10.930377232940966,0.4729124391873948,0.05517430879742765,0.6687991853137553,0.41804246864526845,0.058835860518911244,0.0,0.9676775562581175,0.01325454961159532,0.2843388563328559
epr_triviaqa_mistral24b,QA,triviaqa,15,epr_energy,15,0.3,True,0.7472365615531367,0.8887021920468664,0.28055212658513184,0.579422930577272,0.5913416515155359,0.056747078241162124,1.4957812647505013,0.0,0.5971073906299782,0.9629700955534943,11.193749791478837,0.4105446971813547,0.5957156115458366,0.5805978787142272,0.4109007958094157,0.5978509736742155,0.0,0.9982599339015151,0.5797846198544514,0.9804562529436829
epr_triviaqa_mistral24b,QA,triviaqa,16,min_energy,15,0.3,True,0.7441364605543711,0.894878794199995,-0.029457973291424633,0.10721113947796719,0.6896756920138505,0.005419548232682728,1.9899848987749569,0.0,0.6907880577873492,0.9614157199147247,11.135168870861659,0.05016349455908375,0.6898989727325666,0.07094189434148519,0.4188097762550993,0.6913382750291873,0.0,0.9009478502408791,0.09027754735290222,0.13089854898219208
epr_triviaqa_mistral24b,QA,triviaqa,17,sw_var_peak_energy,15,0.3,True,0.7422988441252385,0.8956325506290195,-0.2132196162046851,0.36598056006650825,0.5470553745693225,0.027818618870918806,1.7901252554733142,0.0,0.5413954795768023,0.9640455757976412,11.183436623900803,0.24211593991912475,0.540991827659049,0.3424036459003357,0.3326590029154352,0.5385947134407727,0.0,0.992450658269859,0.33187290317942036,0.6066532175845859
epr_triviaqa_mistral24b,QA,triviaqa,18,cusum_max_energy,15,0.3,True,0.7372769610593648,0.8947527050135883,-0.7154079227920551,0.4157072757769632,0.42345067071667264,0.05683005697008358,1.4317313602266593,0.0,0.4137878998696008,0.9674548199188804,11.143510648922174,0.44548294113418163,0.4179634718143169,0.6300080171578148,0.37758131703731523,0.41870365685382255,0.0,0.9967554796709968,0.4158268107392776,0.9819958722358569
epr_triviaqa_mistral24b,QA,triviaqa,19,mean_top1_logprob,15,0.3,True,0.7472786443721244,0.8881177963047803,0.2847604084839084,0.6165838287584758,0.6331727929988911,0.05536755687284288,1.3454952966172875,0.0,0.6323002253336095,0.9507443239285137,11.156330594631129,0.49317414019097017,0.7282635127368058,0.6974535576697601,0.4818780232331055,0.6313418462141074,0.12,0.9983178405296644,0.6168627306864991,0.974240740453893
epr_triviaqa_mistral24b,QA,triviaqa,20,logprob_margin,15,0.3,True,0.7469700370328807,0.8869670656848739,0.25389967455953233,0.5463805588885445,0.5572660593289587,0.06634667994326329,1.3798815252204866,0.0,0.5634804479407789,0.963741936156158,11.18316332169022,0.4740252077465184,0.5619235116888849,0.6703728777018503,0.4241889509753716,0.5609924371905398,0.0,0.9985415222927186,0.546670999994686,0.980987431125752
epr_triviaqa_mistral24b,QA,triviaqa,21,mean_logprob_entropy,15,0.3,True,0.7469419818202222,0.8872043691217697,0.251094153293685,0.6554019842590023,0.6746665660078156,0.06011290293303875,1.1738402331276556,0.0,0.5177958551888429,0.9457934343901324,11.162131153843896,0.5932155511058738,0.7272314293285677,0.8389334777845566,0.47641804190048903,0.6775811165023674,0.12,0.9985050797923355,0.6556355220168923,0.9717919266349079
epr_triviaqa_mistral24b,QA,triviaqa,22,varentropy,15,0.3,True,0.7470542026708563,0.8876075881850316,0.2623162383570965,0.7029899158921002,0.7209143100967427,0.059184578403229944,1.364871906691132,0.0,0.6040240145910357,0.9532532089039812,11.186631915031198,0.48235825609359656,0.7213875413165743,0.6821575876901989,0.48433493084799256,0.7239147809714946,0.0,0.9983959040446223,0.7032976715795917,0.9755634778358236
epr_triviaqa_mistral24b,QA,triviaqa,23,renyi_entropy_2,15,0.3,True,0.747040175064527,0.8871441883871434,0.2609134777241673,0.6450501828190176,0.6632099735499122,0.0573434878552851,1.2584512658109277,0.0,0.571018201640632,0.948217496341668,11.237113466134948,0.5427960144753537,0.6629414464147427,0.767629485273108,0.47981779530551644,0.6625246288959833,0.12,0.9984424889736893,0.6453072702665275,0.9730059800102849
epr_triviaqa_mistral24b,QA,triviaqa,24,topk_tail_mass,15,0.3,True,0.7464369879923689,0.8902683253980914,0.2005947705083555,0.8402591618524972,0.8663388028591334,0.03666622584216927,1.392237947808534,0.0,0.8205559338857591,0.9446150224257333,11.134593644698379,0.4671916354207526,0.869190342336493,0.6607087470392948,0.435410477301071,0.8701427699066882,0.0,0.9971387671701446,0.6740967984461107,0.7780983562336394
epr_triviaqa_mistral24b,QA,triviaqa,0,epr,15,1.0,True,0.745174503422736,0.8812224171348845,0.0743463135450595,0.6304075963186421,0.6478620164318456,0.06177247751146792,1.218634559570072,0.0,0.6008496440522939,0.9482361667381972,11.156878632917872,0.5662071592075805,0.7016149938509056,0.8007378436641025,0.48316405900815207,0.654631847433126,0.12,0.998530472328025,0.6304075963186421,0.9730584296184932
epr_triviaqa_mistral24b,QA,triviaqa,1,trace_length,15,1.0,True,0.7454129727303334,0.8830721426332014,0.09819324430480059,0.5285151991389085,0.5430545014270918,0.05464149299478012,1.435948344342753,0.0,0.5543076761696573,0.9553110664216554,11.26659762280142,0.44317477484354306,0.5698126449537978,0.6267437770853813,0.4095565549809947,0.5712945115453805,0.0,0.9914785388987472,0.5285151991389085,0.9732268082669872
epr_triviaqa_mistral24b,QA,triviaqa,2,spectral_entropy,15,1.0,True,0.7341768600605993,0.893842201810954,-1.0254180226686005,0.24207844398790987,0.2886735027005849,0.03742859291413517,1.4792567666457668,0.0,0.25443942822195,0.9739156313855353,11.206721246928458,0.41954160716699096,0.28135246454930796,0.5933214308353638,0.41614053897715086,0.2892091691645396,0.0,0.9962842846774399,0.24207844398790987,0.8385890693923373
epr_triviaqa_mistral24b,QA,triviaqa,3,low_band_power,15,1.0,True,0.7385955560543149,0.8951027548591429,-0.5835484232970423,0.07089835463867417,0.12000956910221651,0.026947342217243497,1.3956646922785405,0.0,0.11444768510467328,0.9764634344341073,11.140414331094668,0.4653004155450309,0.11285188461733917,0.6580341582416196,0.44955668400109633,0.10513073155066899,0.0,0.992655369317517,0.07089835463867417,0.5907725123009772
epr_triviaqa_mistral24b,QA,triviaqa,4,high_band_power,15,1.0,True,0.7399281786555941,0.8956585258398673,-0.4502861631691224,0.07177597059021654,0.12896260689859662,0.024629123978000263,1.4679290732416654,0.0,0.12887053325090972,0.9759573790611541,11.174738339414564,0.42571331192872497,0.138610090799424,0.6020495394123707,0.4371363601374321,0.12947920817379113,0.0,0.9923996067244072,0.07177597059021654,0.5565642035032219
epr_triviaqa_mistral24b,QA,triviaqa,5,hl_ratio,15,1.0,True,0.7309645382111996,0.8925823083391612,-1.3466502076085796,0.16967564304024726,0.17211532526114082,0.04473590722978107,1.3068278939418876,0.0,0.16406815418077814,0.9759431329902113,16.46955213896417,0.5149870914277573,0.1646607974210506,0.7283017291442074,0.43706726935993373,0.15743609667752861,0.0,0.9958075418466529,0.16967564304024726,0.985825305113348
epr_triviaqa_mistral24b,QA,triviaqa,6,dominant_freq,15,1.0,True,0.7464650432050275,0.8915163067999711,0.20340029177421393,0.07408649523753189,0.23169224583232462,0.020127527934011166,1.4625743278792114,0.0,0.2163758691716113,0.9723455056359873,11.170828891408418,0.42863263421138054,0.23189124773900827,0.6061780845774403,0.3850451065805929,0.22423729845594031,0.0,0.9692124158946493,0.07408649523753189,0.31976251501808217
